Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,force.x,force.y,force.z,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,aux.current_yaw,aux.kf_correction,aux.angle_corrections,aux.enable_motors,aux.use_external_yaw,kR_0,kR_1,kR_2,kOm_0,kOm_1,kOm_2
1642435580.187088,11844,1642435580,184470062,mocap,0.22912219166755676,-0.05581558495759964,2.335998773574829,0.009111355058848858,0.04945177212357521,-0.056645896285772324,0.9971272349357605,0.20232413709163666,-0.04418075084686279,0.0005580804427154362,-0.14740724861621857,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.1964533,11845,1642435580,193318604,mocap,0.23041483759880066,-0.06599882990121841,2.3174147605895996,0.011345891281962395,0.05024176836013794,-0.05675920844078064,0.9970583915710449,0.20838044583797455,-0.03972110152244568,0.0006757327355444431,-0.14771735668182373,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.2048278,11846,1642435580,202555479,mocap,0.2295474112033844,-0.0706484466791153,2.315215826034546,0.012362906709313393,0.050159480422735214,-0.05681033432483673,0.9970475435256958,0.20620037615299225,-0.039805274456739426,0.0007585040875710547,-0.14842496812343597,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.2156527,11847,1642435580,212833500,mocap,0.2289172112941742,-0.06498150527477264,2.3127365112304688,0.01116943545639515,0.050010912120342255,-0.05674968287348747,0.9970725178718567,0.19324220716953278,-0.042349472641944885,0.0007065964746288955,-0.14798715710639954,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.2284708,11848,1642435580,223457302,mocap,0.2326585203409195,-0.05149201303720474,2.3367559909820557,0.00814723689109087,0.050131816416978836,-0.05659785494208336,0.9971044063568115,0.1676677167415619,-0.04195157438516617,0.0004458368057385087,-0.15192849934101105,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.236181,11849,1642435580,232466052,mocap,0.2233458161354065,-0.0714745819568634,2.3180971145629883,0.012602857314050198,0.048786699771881104,-0.05681672319769859,0.9971122741699219,0.18788516521453857,-0.0490923747420311,0.0009665852412581444,-0.14957495033740997,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.2481494,11850,1642435580,243055948,mocap,0.22558854520320892,-0.0684126615524292,2.316599130630493,0.01192727405577898,0.04925964027643204,-0.056785210967063904,0.9970991015434265,0.1780548393726349,-0.04769523814320564,0.0008721002377569675,-0.1492491215467453,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.2570224,11851,1642435580,253406781,mocap,0.22153492271900177,-0.0764012560248375,2.3164119720458984,0.013689311221241951,0.04849439486861229,-0.056868601590394974,0.9971092343330383,0.18268850445747375,-0.052419308573007584,0.0011477230582386255,-0.1496458500623703,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.2688084,11852,1642435580,265229385,mocap,0.21988064050674438,-0.08354455977678299,2.31144642829895,0.015271401964128017,0.04832933098077774,-0.05694495141506195,0.9970899224281311,0.1887613981962204,-0.056093018501996994,0.0014067312004044652,-0.15047027170658112,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.2754111,11853,1642435580,273377250,mocap,0.21448592841625214,-0.08560943603515625,2.315573215484619,0.01575561985373497,0.047117363661527634,-0.056959398090839386,0.997139573097229,0.18148091435432434,-0.059671107679605484,0.0015623564831912518,-0.1491965651512146,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.2857506,11854,1642435580,283124906,mocap,0.2060261070728302,-0.09429167211055756,2.2988758087158203,0.017850561067461967,0.04574216157197952,-0.05704580619931221,0.9971633553504944,0.1892196387052536,-0.06847061216831207,0.002090288558974862,-0.14993810653686523,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.2956023,11855,1642435580,292495844,mocap,0.20120105147361755,-0.0969211757183075,2.298509359359741,0.018483266234397888,0.04474277049303055,-0.0570644773542881,0.9971961379051208,0.1854810267686844,-0.07286649942398071,0.002324877306818962,-0.14989925920963287,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.3049262,11856,1642435580,303011573,mocap,0.2031216025352478,-0.0979878157377243,2.302783250808716,0.01865401677787304,0.04508548974990845,-0.057075995951890945,0.9971768260002136,0.18019960820674896,-0.07086680829524994,0.0022825822234153748,-0.1505591720342636,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.31734,11857,1642435580,313329646,mocap,0.20625874400138855,-0.09544191509485245,2.297604560852051,0.01810547523200512,0.04583112522959709,-0.057058557868003845,0.9971539378166199,0.17097312211990356,-0.06712751090526581,0.00208286358974874,-0.15018139779567719,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.330311,11858,1642435580,327343240,mocap,0.21378278732299805,-0.10116198658943176,2.3049657344818115,0.01918027177453041,0.04736720770597458,-0.05712584778666496,0.9970582127571106,0.17566104233264923,-0.0632176548242569,0.002086708089336753,-0.15151503682136536,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.3388152,11859,1642435580,334682667,mocap,0.20485058426856995,-0.09893137216567993,2.3146750926971436,0.018738925457000732,0.04523596912622452,-0.057081542909145355,0.9971681237220764,0.16289344429969788,-0.07049381732940674,0.0022813642863184214,-0.15398797392845154,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.3487287,11860,1642435580,343382094,mocap,0.2051432877779007,-0.10657458752393723,2.3081822395324707,0.02042839117348194,0.045516010373830795,-0.05716288462281227,0.9971175193786621,0.16432686150074005,-0.06593413650989532,0.0023547157179564238,-0.15435166656970978,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
1642435580.3572779,11861,1642435580,352542719,mocap,0.19473810493946075,-0.11493685841560364,2.288239002227783,0.022552618756890297,0.04376138746738434,-0.05723538249731064,0.9971461892127991,0.1716313362121582,-0.07594519108533859,0.003050094936043024,-0.15357793867588043,0.0,"(0.0, 0.0)",True,False,1.5,1.5,1.0,0.12999999523162842,0.12999999523162842,0.10000000149011612
