Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1642435561.6829302,11020,1642435561,650096893,mocap,DragonFly17/base_link,0.37963949115835594,0.1853690226815112,1.3481025641573985,0.07069522779685505,-0.031604432658349134,-0.08440240488170853,0.9934181288124829,"(7.988997143195036e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.988997143195036e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.988997143195036e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.98899915438088e-07, 2.4613411365811933e-13, 1.18115288661152e-14, 0.0, 0.0, 0.0, 2.4613411365812014e-13, 7.989009090691936e-07, 4.607854254535248e-14, 0.0, 0.0, 0.0, 1.1811528866131988e-14, 4.6078542545452573e-14, 7.989010387244273e-07)",0.698566829944669,-0.9454675067662435,-0.49067539001942834,-0.1537034901310737,0.10371529652092155,-0.0820437190339067,"(0.01661507679344685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01661507679344685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01661507679344685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016615089353558862, 3.0645870657473995e-08, -9.364970186104357e-09, 0.0, 0.0, 0.0, 3.064587065747485e-08, 0.016615208242762643, 3.6654919550480654e-09, 0.0, 0.0, 0.0, -9.364970186105555e-09, 3.665491955039112e-09, 0.016615218093020225)"
1642435561.68296,11021,1642435561,659912825,mocap,DragonFly17/base_link,0.3865056238668352,0.17588436844532826,1.3431798049277812,0.07029551007360679,-0.031089814853273355,-0.08455873656371969,0.9934494374383853,"(7.824567100181075e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.824567100181075e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.824567100181075e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.82456843918503e-07, 1.3157495133676468e-13, -5.00730182512336e-14, 0.0, 0.0, 0.0, 1.315749513367727e-13, 7.824571453301847e-07, 4.9568317648923623e-14, 0.0, 0.0, 0.0, -5.007301825122888e-14, 4.956831764894316e-14, 7.824572113776741e-07)",0.6956799018740932,-0.9528059314635695,-0.49451006448643503,-0.10560233023914965,0.10885389835177824,-0.049581504156412104,"(0.01693636785858789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01693636785858789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01693636785858789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016936373481001778, 1.4430728454454254e-08, -5.5470628010222994e-09, 0.0, 0.0, 0.0, 1.4430728454454065e-08, 0.016936427480235182, 2.035814085417879e-09, 0.0, 0.0, 0.0, -5.547062801023074e-09, 2.0358140854140077e-09, 0.01693643083668432)"
1642435561.6829932,11022,1642435561,669479370,mocap,DragonFly17/base_link,0.3935045076797075,0.16652380156000102,1.3381845961936762,0.07331809179461249,-0.033593663617061106,-0.08478772479550747,0.9931298831997745,"(7.764986234360049e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.764986234360049e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.764986234360049e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.764986880267858e-07, 1.0945011805099508e-13, -3.52927722009932e-14, 0.0, 0.0, 0.0, 1.0945011805099516e-13, 7.764990393159999e-07, 2.0622777247707755e-14, 0.0, 0.0, 0.0, -3.5292772200993226e-14, 2.0622777247707742e-14, 7.764990885847455e-07)",0.7149110044885687,-0.9656358908221407,-0.5093917848776061,0.29357583240550833,-0.28247079290374133,-0.061390568482745725,"(0.017222870812243832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017222870812243832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017222870812243832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01722287502281683, 5.650221107882658e-09, -2.696147172542554e-09, 0.0, 0.0, 0.0, 5.6502211078828645e-09, 0.017222886678083242, 1.7136733470820498e-09, 0.0, 0.0, 0.0, -2.6961471725420576e-09, 1.7136733470819903e-09, 0.017222888842732896)"
1642435561.6830075,11023,1642435561,679590940,mocap,DragonFly17/base_link,0.400131132591925,0.15638492849038674,1.3330756950358136,0.07093804396186887,-0.03220708663958717,-0.08566040627378493,0.9932737750922855,"(7.875553462303861e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.875553462303861e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.875553462303861e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.875556913540099e-07, 3.727967392898252e-13, 4.407966586018893e-14, 0.0, 0.0, 0.0, 3.727967392898331e-13, 7.875558526843217e-07, -4.9875260585627193e-14, 0.0, 0.0, 0.0, 4.4079665860142254e-14, -4.9875260585711254e-14, 7.875561708005609e-07)",0.681367327761859,-0.9908001382468506,-0.5084590711514458,-0.14549831255439716,0.08184189425619365,-0.12366750658790722,"(0.016953556561259648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016953556561259648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016953556561259648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016953567505496217, 1.0413661653664273e-08, 1.673446446847362e-09, 0.0, 0.0, 0.0, 1.0413661653664938e-08, 0.016953568786020813, -1.7048430918416126e-09, 0.0, 0.0, 0.0, 1.6734464468461642e-09, -1.704843091840825e-09, 0.016953577841281983)"
1642435561.726653,11024,1642435561,689621687,mocap,DragonFly17/base_link,0.4063578216158477,0.14627878401461888,1.3278816881650792,0.06887220328401303,-0.02996342350774389,-0.08795610113294505,0.9932887481190995,"(7.864006169959783e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.864006169959783e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.864006169959783e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.864007173592484e-07, 8.057859399896287e-14, -8.021885712848301e-14, 0.0, 0.0, 0.0, 8.057859399892037e-14, 7.864008032154626e-07, 5.1961470797670286e-14, 0.0, 0.0, 0.0, -8.021885712850447e-14, 5.196147079767506e-14, 7.864008038095378e-07)",0.645448098981932,-1.0005036983952793,-0.5138941488285723,-0.26983865691724873,0.33599108823332124,-0.30828174276379083,"(0.016912535037406473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016912535037406473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016912535037406473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0169125441417671, 7.168041101443031e-09, -5.415986059637673e-10, 0.0, 0.0, 0.0, 7.168041101442856e-09, 0.016912545876138243, -4.3792278972385143e-10, 0.0, 0.0, 0.0, -5.415986059647533e-10, -4.37922789724758e-10, 0.01691254988876677)"
1642435561.7266793,11025,1642435561,699502707,mocap,DragonFly17/base_link,0.41291247916063156,0.13611707981850218,1.3225882798281425,0.06687130134697078,-0.030133664143156873,-0.08664873381589636,0.9935351972978046,"(7.830523222211947e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.830523222211947e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.830523222211947e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.830530658250644e-07, 3.4642208242570056e-13, -2.6329434942103725e-13, 0.0, 0.0, 0.0, 3.464220824255739e-13, 7.83052908296954e-07, 3.4183939151001786e-13, 0.0, 0.0, 0.0, -2.632943494211063e-13, 3.418393915099787e-13, 7.830530352445876e-07)",0.6553393650235633,-1.0159180246801924,-0.5261922606491023,-0.35516493652470243,0.13100428782489074,0.02078057413178691,"(0.017006529354535328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017006529354535328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017006529354535328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017006559145001536, 1.3787224632850093e-08, -1.2025076872598103e-08, 0.0, 0.0, 0.0, 1.3787224632851478e-08, 0.017006556026451625, 1.3680386183037081e-08, 0.0, 0.0, 0.0, -1.2025076872596548e-08, 1.3680386183035328e-08, 0.01700655769572508)"
1642435561.7266881,11026,1642435561,709482908,mocap,DragonFly17/base_link,0.41961485139053045,0.12605130827834413,1.3173196884818306,0.06694002148232522,-0.03163507064784271,-0.08449220197252943,0.9936696249935895,"(7.848866678402796e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.848866678402796e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.848866678402796e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.848867272718173e-07, 1.1591723032416767e-13, 7.174218962797691e-14, 0.0, 0.0, 0.0, 1.159172303241868e-13, 7.8488707467952e-07, -2.372868318781022e-14, 0.0, 0.0, 0.0, 7.17421896279862e-14, -2.372868318782929e-14, 7.848870930991319e-07)",0.6652470891198127,-1.012080358436478,-0.5274626024553953,-0.16137796378579977,-0.13956185614092906,0.25238110835902533,"(0.016975281917234727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016975281917234727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016975281917234727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016975302499131924, 1.570488514672538e-08, -7.872504290665921e-09, 0.0, 0.0, 0.0, 1.5704885146723464e-08, 0.016975314739109855, 8.741013844246096e-09, 0.0, 0.0, 0.0, -7.872504290662672e-09, 8.741013844246036e-09, 0.0169753195255702)"
1642435561.7266963,11027,1642435561,719563007,mocap,DragonFly17/base_link,0.4259749497676595,0.11582225489292909,1.3120064907914741,0.0656506576547465,-0.031008052596939416,-0.08358189717101201,0.9938523825442865,"(7.868493151196071e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.868493151196071e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.868493151196071e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.868497608032491e-07, -1.6155112284888524e-14, 5.6033102603547456e-14, 0.0, 0.0, 0.0, -1.6155112284963728e-14, 7.868496891274121e-07, 2.0533449431751897e-13, 0.0, 0.0, 0.0, 5.60331026035519e-14, 2.0533449431755613e-13, 7.868495540659318e-07)",0.6453154133879797,-1.0143247106287518,-0.5275814754555775,-0.21542700729628836,0.02275240550243962,0.21095290248652665,"(0.016902867833941994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016902867833941994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016902867833941994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01690288232559963, 2.662705592916835e-09, 5.209602513081973e-09, 0.0, 0.0, 0.0, 2.662705592914319e-09, 0.01690289422917425, 5.2752239291308224e-09, 0.0, 0.0, 0.0, 5.2096025130831045e-09, 5.275223929128222e-09, 0.016902890265353777)"
1642435561.7311952,11028,1642435561,729392290,mocap,DragonFly17/base_link,0.43216604468527786,0.10593892209312113,1.3067844498111212,0.06870074050340384,-0.03210219945528809,-0.0845834458024117,0.9935266970447364,"(7.821816091416664e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.821816091416664e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.821816091416664e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.821817765509646e-07, 6.827328677832133e-14, 1.0342094944309562e-13, 0.0, 0.0, 0.0, 6.827328677830168e-14, 7.821819453008277e-07, -5.8454013362595305e-15, 0.0, 0.0, 0.0, 1.034209494431035e-13, -5.845401336259534e-15, 7.82181847588131e-07)",0.6353950316998704,-1.007742400688614,-0.5289843480116201,0.265436436732177,-0.1427223102064132,-0.03060538318944414,"(0.01703153766951094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01703153766951094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01703153766951094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01703155164717423, -5.681456121319795e-10, 1.0629696174582383e-08, 0.0, 0.0, 0.0, -5.681456121333158e-10, 0.017031561865607128, 2.4429137789918026e-09, 0.0, 0.0, 0.0, 1.062969617458202e-08, 2.442913778989202e-09, 0.01703155169611375)"
1642435561.7416337,11029,1642435561,740164042,mocap,DragonFly17/base_link,0.43811009031572207,0.09533175671797268,1.301378241365139,0.06717838316820517,-0.031663827003492045,-0.08598970780393428,0.9935241502078391,"(7.986019559730095e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.986019559730095e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.986019559730095e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.986020913576414e-07, 1.5540422596898924e-13, 9.163314870627603e-14, 0.0, 0.0, 0.0, 1.5540422596896175e-13, 7.986023736142105e-07, -1.5712369029750746e-14, 0.0, 0.0, 0.0, 9.163314870629658e-14, -1.5712369029759178e-14, 7.986024138045761e-07)",0.5869264616337686,-0.9987903893665276,-0.514976416596855,-0.062234365550904,0.021415839382208313,-0.1748750293868511,"(0.01653758601071295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01653758601071295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01653758601071295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01653759369148333, 4.675499028440522e-09, 4.2582850721102365e-09, 0.0, 0.0, 0.0, 4.675499028441036e-09, 0.016537602404240917, 2.3031400344481376e-10, 0.0, 0.0, 0.0, 4.258285072109449e-09, 2.303140034422131e-10, 0.01653760111864478)"
1642435561.782657,11030,1642435561,749204874,mocap,DragonFly17/base_link,0.4437271685381433,0.0852358181966632,1.2962231331540834,0.06583032601136377,-0.0313889449948716,-0.08705244175505929,0.9935305605233512,"(7.672321425768665e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.672321425768665e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.672321425768665e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.672323014766682e-07, 8.506935157951441e-15, -2.8942782527338765e-14, 0.0, 0.0, 0.0, 8.506935157957064e-15, 7.672323470021997e-07, 3.18385521980858e-14, 0.0, 0.0, 0.0, -2.894278252733874e-14, 3.1838552198071893e-14, 7.672322059601686e-07)",0.5998277258827108,-1.0530461278262095,-0.5399226008521877,-0.18197084369353284,0.06508596577794262,-0.20791293077667794,"(0.01739398032453454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01739398032453454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01739398032453454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01739398628373211, 3.471491109480707e-09, 8.471351978962259e-10, 0.0, 0.0, 0.0, 3.471491109479676e-09, 0.01739399145170789, -2.837595063638302e-10, 0.0, 0.0, 0.0, 8.471351978960737e-10, -2.837595063652662e-10, 0.01739398939455101)"
1642435561.7827044,11031,1642435561,759920597,mocap,DragonFly17/base_link,0.44978922117557596,0.07455481407963474,1.2906814863626734,0.06586651376036413,-0.031482978863686714,-0.08667220360957364,0.9935584298512095,"(7.972973246451496e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.972973246451496e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.972973246451496e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.972974818017429e-07, 6.046896306133662e-14, -1.0516351129389497e-13, 0.0, 0.0, 0.0, 6.046896306134494e-14, 7.972976100845787e-07, 4.234687565876949e-14, 0.0, 0.0, 0.0, -1.0516351129388644e-13, 4.234687565882061e-14, 7.972975066744061e-07)",0.5837632662334662,-1.0270985712400693,-0.5304313995917765,-0.06797812980916319,0.010833450065511604,-0.03566043807674249,"(0.016680950185113456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016680950185113456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016680950185113456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016680960259751517, 2.4204660352326696e-09, -6.104670620922347e-09, 0.0, 0.0, 0.0, 2.420466035231151e-09, 0.01668096555143466, 2.0705368602688596e-09, 0.0, 0.0, 0.0, -6.104670620922711e-09, 2.0705368602665766e-09, 0.01668095742850645)"
1642435561.7828412,11032,1642435561,769528627,mocap,DragonFly17/base_link,0.45574119305524874,0.0640813280474407,1.2853151621312051,0.06472462058106547,-0.03504373135866416,-0.08558870014397343,0.9936081897764227,"(7.788772029068096e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.788772029068096e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.788772029068096e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.788772217371762e-07, 8.37204767019912e-15, -1.40665368938675e-15, 0.0, 0.0, 0.0, 8.372047670194092e-15, 7.788772408922604e-07, -1.7662414998854627e-16, 0.0, 0.0, 0.0, -1.4066536893854878e-15, -1.7662414998854598e-16, 7.788772306654618e-07)",0.6007685125447403,-1.0570968749870182,-0.5434042817244785,-0.20432906066355827,-0.4105833216504162,0.08099125787490652,"(0.017071353330032644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017071353330032644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017071353330032644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01707135874695949, 1.318199095363326e-09, -4.228765883395429e-09, 0.0, 0.0, 0.0, 1.318199095363756e-09, 0.01707136235579676, 1.3949357746247686e-09, 0.0, 0.0, 0.0, -4.228765883395369e-09, 1.3949357746258737e-09, 0.017071357840339422)"
1642435561.7828953,11033,1642435561,779312849,mocap,DragonFly17/base_link,0.4614169934491136,0.05333948643610176,1.279826306850924,0.06329275943431871,-0.03661428289377768,-0.08565318378309819,0.9936382405076801,"(7.807859374806371e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.807859374806371e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.807859374806371e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.807866133903249e-07, -2.741353729714723e-13, 4.0874125954870096e-14, 0.0, 0.0, 0.0, -2.7413537297147484e-13, 7.807861484124392e-07, 1.4428941915959622e-13, 0.0, 0.0, 0.0, 4.0874125954909754e-14, 1.4428941915954664e-13, 7.807867030512948e-07)",0.5889626532265991,-1.0814628394118282,-0.5539548061398349,-0.2708959077250771,-0.34204944991664094,0.007836957756621285,"(0.01712681986540572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01712681986540572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01712681986540572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01712684117516522, -1.0141177111355744e-08, 7.470858470770168e-10, 0.0, 0.0, 0.0, -1.0141177111355405e-08, 0.017126828244358343, 3.6795697769311527e-09, 0.0, 0.0, 0.0, 7.470858470753823e-10, 3.6795697769297167e-09, 0.01712684624246475)"
1642435561.8268232,11034,1642435561,789961338,mocap,DragonFly17/base_link,0.46689505498421985,0.04234778019844785,1.2741804804785313,0.06216533969827845,-0.03685799118293385,-0.0867636176753182,0.9936040628308961,"(7.970515847325186e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.970515847325186e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.970515847325186e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.970518937649166e-07, -2.4777229740256e-13, -1.0837500805132149e-14, 0.0, 0.0, 0.0, -2.477722974025544e-13, 7.970518154838655e-07, 1.2284859793108033e-15, 0.0, 0.0, 0.0, -1.0837500805132098e-14, 1.228485979217115e-15, 7.970521031960592e-07)",0.5459577245175833,-1.0565478960658132,-0.542095143810736,-0.23203236685771264,-0.14188730634429125,-0.13205863180437738,"(0.016616305731314077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016616305731314077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016616305731314077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016616338520769422, -2.1592854170772298e-08, 1.642290095377348e-09, 0.0, 0.0, 0.0, -2.1592854170772483e-08, 0.016616321396078517, 3.046064355901215e-09, 0.0, 0.0, 0.0, 1.6422900953740195e-09, 3.046064355900626e-09, 0.01661635311752732)"
1642435561.82688,11035,1642435561,799655199,mocap,DragonFly17/base_link,0.47283688180054034,0.031938709621738046,1.2689238382044072,0.06352430949437379,-0.04269364814359058,-0.08493222926642394,0.9934427164881252,"(7.79738155068011e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.79738155068011e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.79738155068011e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.797383320684392e-07, -1.0312749646344911e-13, -9.032672181139782e-14, 0.0, 0.0, 0.0, -1.0312749646344924e-13, 7.797383864380713e-07, -3.014182110305066e-14, 0.0, 0.0, 0.0, -9.032672181142751e-14, -3.014182110310064e-14, 7.797384212156812e-07)",0.581447656788031,-1.0609871578261896,-0.5394171362296846,-0.006386104024384026,-0.771552052317659,0.12153002402253565,"(0.01702224338239099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01702224338239099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01702224338239099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017022263686769602, -1.614634172650261e-08, -3.58164564223723e-09, 0.0, 0.0, 0.0, -1.6146341726502482e-08, 0.017022261453381496, -2.077619189152418e-09, 0.0, 0.0, 0.0, -3.5816456422380173e-09, -2.0776191891504657e-09, 0.017022277618049038)"
1642435561.8268967,11036,1642435561,809672117,mocap,DragonFly17/base_link,0.47861525318826037,0.021492447939503032,1.2633690236144568,0.06724823635321185,-0.046937860905636265,-0.0833640769873841,0.9931389341824451,"(7.848757198055028e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.848757198055028e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.848757198055028e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.848778708673697e-07, 1.5744071655031076e-14, -1.033093763581616e-14, 0.0, 0.0, 0.0, 1.574407165500722e-14, 7.848758415123122e-07, 3.7628926779081823e-13, 0.0, 0.0, 0.0, -1.0330937635777903e-14, 3.7628926779081116e-13, 7.848778554195043e-07)",0.5795387090394652,-1.0517159835757948,-0.5491439095020653,0.38678077014195966,-0.8648033559108441,0.220193436800156,"(0.01697809190370729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01697809190370729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01697809190370729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016978177665635124, -9.079222602946412e-09, -1.7991354764601705e-09, 0.0, 0.0, 0.0, -9.079222602945173e-09, 0.016978100840265416, 8.966182622237326e-09, 0.0, 0.0, 0.0, -1.7991354764677342e-09, 8.966182622238219e-09, 0.01697818121965522)"
1642435561.8269248,11037,1642435561,819762230,mocap,DragonFly17/base_link,0.4838733083761743,0.010715431756087218,1.2576817570222496,0.06845689108121215,-0.04829120038497333,-0.0828613900294959,0.9930335362268834,"(7.871104092675773e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.871104092675773e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.871104092675773e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.871126973286634e-07, 1.0407868218122544e-12, -3.105437007899552e-13, 0.0, 0.0, 0.0, 1.040786821812244e-12, 7.871111842536556e-07, 5.588817414472909e-13, 0.0, 0.0, 0.0, -3.10543700789917e-13, 5.588817414472533e-13, 7.871131467550627e-07)",0.54516532998411,-1.0620309190998545,-0.5580700975481179,0.283322034187695,-0.5262718196860523,0.14349044560002977,"(0.0168949756974822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0168949756974822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0168949756974822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016895146462980078, 4.3546510026622823e-08, -1.1267514410502814e-08, 0.0, 0.0, 0.0, 4.3546510026625364e-08, 0.0168950026150402, 3.451211401366721e-08, 0.0, 0.0, 0.0, -1.1267514410500214e-08, 3.451211401366641e-08, 0.016895157285903406)"
1642435561.8705797,11038,1642435561,829505920,mocap,DragonFly17/base_link,0.4886399960593134,-0.0002369798644718022,1.2519493659672676,0.0673276348294598,-0.04680002836331845,-0.0832263543943928,0.9931516102125084,"(7.806136800661814e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.806136800661814e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.806136800661814e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.806145872394452e-07, 3.063279613298098e-13, -9.684808627936156e-14, 0.0, 0.0, 0.0, 3.0632796132980934e-13, 7.806139401515206e-07, 1.950406862702151e-13, 0.0, 0.0, 0.0, -9.684808627942124e-14, 1.9504068627027459e-13, 7.806147401943338e-07)",0.5116655385999718,-1.095835218222564,-0.5744767667597086,0.0010930383827857382,-0.029621762249982586,0.023711836929436902,"(0.017079671217929703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017079671217929703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017079671217929703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017079805364364424, 5.306219631817404e-08, -1.3701280898086377e-08, 0.0, 0.0, 0.0, 5.306219631817514e-08, 0.0170797038756592, 3.1307895135766604e-08, 0.0, 0.0, 0.0, -1.3701280898083776e-08, 3.1307895135762415e-08, 0.017079822215682196)"
1642435561.8706234,11039,1642435561,839635372,mocap,DragonFly17/base_link,0.49340675749800056,-0.011399113236724982,1.2461558308265288,0.06628792054509941,-0.04635169371228825,-0.08351296720351992,0.9932185139176014,"(7.875834694890262e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.875834694890262e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.875834694890262e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8758404009232e-07, 1.758343032237864e-13, -4.1874603149568545e-14, 0.0, 0.0, 0.0, 1.758343032237977e-13, 7.875835747114807e-07, 1.1820767530354992e-13, 0.0, 0.0, 0.0, -4.187460314953578e-14, 1.182076753035524e-13, 7.875840894479497e-07)",0.4881726083630658,-1.1017699324952723,-0.5741614623987419,-0.11597282935357169,0.053416516623933,-0.02558418481242221,"(0.016909669812490348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016909669812490348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016909669812490348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016909712939370602, 1.9368320094541683e-08, -5.219829283867473e-09, 0.0, 0.0, 0.0, 1.9368320094541425e-08, 0.01690968236368527, 1.079246190705349e-08, 0.0, 0.0, 0.0, -5.219829283868261e-09, 1.0792461907052054e-08, 0.016909719620678283)"
