Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rpm_0,rpm_1,rpm_2,rpm_3,aux.current_yaw,aux.kf_correction,aux.angle_corrections,aux.enable_motors,aux.use_external_yaw
1642435559.5177977,11746,1642435559,516182987,,9536.0,8180.0,8920.0,9640.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.5295234,11747,1642435559,526278299,,9512.0,8228.0,8932.0,9544.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.5386925,11748,1642435559,536255383,,9564.0,8272.0,8912.0,9452.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.548227,11749,1642435559,546181320,,9512.0,8324.0,8880.0,9392.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.5572538,11750,1642435559,556203352,,9576.0,8316.0,8876.0,9336.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.5682204,11751,1642435559,566224029,,9576.0,8324.0,8820.0,9356.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.5778995,11752,1642435559,576214758,,9568.0,8316.0,8828.0,9364.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.588204,11753,1642435559,586358820,,9540.0,8308.0,8844.0,9360.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.5996962,11754,1642435559,596211268,,9492.0,8288.0,8824.0,9364.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.6082704,11755,1642435559,606214185,,9492.0,8240.0,8884.0,9400.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.6173766,11756,1642435559,616224914,,9480.0,8260.0,8860.0,9416.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.6281977,11757,1642435559,626171424,,9516.0,8276.0,8844.0,9464.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.6375594,11758,1642435559,636174861,,9544.0,8248.0,8816.0,9400.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.647778,11759,1642435559,646223663,,9564.0,8256.0,8840.0,9372.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.6577528,11760,1642435559,656220486,,9484.0,8272.0,8872.0,9368.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.6702127,11761,1642435559,666304861,,9456.0,8316.0,8884.0,9300.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.6787255,11762,1642435559,676182516,,9452.0,8312.0,8844.0,9296.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.687833,11763,1642435559,686226943,,9460.0,8316.0,8836.0,9292.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.6993108,11764,1642435559,696751372,,9448.0,8296.0,8872.0,9364.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.7079046,11765,1642435559,706229965,,9436.0,8268.0,8868.0,9412.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.7177396,11766,1642435559,716180747,,9460.0,8296.0,8840.0,9316.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.7280133,11767,1642435559,726206684,,9448.0,8260.0,8824.0,9332.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.7381027,11768,1642435559,736266788,,9428.0,8336.0,8784.0,9292.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.7475054,11769,1642435559,746265799,,9476.0,8308.0,8764.0,9280.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.7582235,11770,1642435559,756231632,,9424.0,8344.0,8844.0,9264.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.7677383,11771,1642435559,766356841,,9400.0,8384.0,8892.0,9256.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.7822683,11772,1642435559,776272257,,9392.0,8360.0,8904.0,9316.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.7882211,11773,1642435559,786217674,,9384.0,8308.0,8844.0,9288.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.797796,11774,1642435559,796216945,,9420.0,8280.0,8880.0,9236.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.8079958,11775,1642435559,806306841,,9448.0,8280.0,8836.0,9304.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.8180327,11776,1642435559,816226736,,9436.0,8276.0,8768.0,9316.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.8280919,11777,1642435559,826267205,,9448.0,8312.0,8760.0,9304.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.8390474,11778,1642435559,836547050,,9396.0,8336.0,8708.0,9188.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.848,11779,1642435559,846250382,,9448.0,8336.0,8652.0,9128.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.8578038,11780,1642435559,856269809,,9456.0,8340.0,8700.0,9148.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.869475,11781,1642435559,866723456,,9336.0,8276.0,8752.0,9212.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.8772519,11782,1642435559,876219340,,9284.0,8140.0,8876.0,9280.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.8873298,11783,1642435559,886217153,,9292.0,8100.0,8860.0,9356.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.8975358,11784,1642435559,896342518,,9316.0,8092.0,8864.0,9392.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.9074712,11785,1642435559,906225122,,9384.0,8092.0,8832.0,9320.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.9173107,11786,1642435559,916191059,,9380.0,8112.0,8776.0,9352.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.9277453,11787,1642435559,926222153,,9396.0,8148.0,8784.0,9348.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.9376228,11788,1642435559,936281476,,9388.0,8168.0,8760.0,9308.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.9484332,11789,1642435559,946665435,,9444.0,8196.0,8776.0,9288.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.9615448,11790,1642435559,956180851,,9404.0,8220.0,8756.0,9276.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.9674008,11791,1642435559,966189132,,9400.0,8260.0,8772.0,9224.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.9773705,11792,1642435559,976189757,,9312.0,8236.0,8784.0,9144.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.987617,11793,1642435559,986481997,,9320.0,8196.0,8864.0,9264.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435559.9984758,11794,1642435559,996209913,,9340.0,8156.0,8880.0,9264.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.007826,11795,1642435560,6307413,,9364.0,8132.0,8784.0,9280.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.0201411,11796,1642435560,16206476,,9364.0,8160.0,8760.0,9204.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.027875,11797,1642435560,26284080,,9420.0,8152.0,8808.0,9188.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.0376084,11798,1642435560,36200486,,9324.0,8208.0,8884.0,9272.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.0480804,11799,1642435560,46225018,,9260.0,8188.0,9008.0,9304.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.0587013,11800,1642435560,56227934,,9292.0,8168.0,8960.0,9212.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.0681567,11801,1642435560,66349445,,9324.0,8248.0,8944.0,9168.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.0774841,11802,1642435560,76265330,,9336.0,8264.0,8892.0,9160.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.0885181,11803,1642435560,86369601,,9384.0,8292.0,8704.0,9088.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.0982246,11804,1642435560,96269236,,9416.0,8316.0,8656.0,9004.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.1082332,11805,1642435560,106332257,,9408.0,8348.0,8640.0,8976.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.118685,11806,1642435560,116428611,,9332.0,8252.0,8668.0,9004.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.1330583,11807,1642435560,126290278,,9288.0,8224.0,8988.0,9172.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.138542,11808,1642435560,136286736,,9184.0,8164.0,9076.0,9312.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.1477213,11809,1642435560,146238507,,9112.0,8164.0,9092.0,9280.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.1580114,11810,1642435560,156275070,,9160.0,8124.0,9084.0,9260.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.1676037,11811,1642435560,166204861,,9256.0,8152.0,8884.0,9188.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.1775753,11812,1642435560,176224809,,9404.0,8256.0,8760.0,9012.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.1884904,11813,1642435560,186519185,,9424.0,8316.0,8712.0,8956.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.1976564,11814,1642435560,196184340,,9408.0,8324.0,8624.0,8980.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.2084599,11815,1642435560,206191476,,9368.0,8240.0,8656.0,8992.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.218147,11816,1642435560,216189028,,9364.0,8208.0,8704.0,9096.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.2283185,11817,1642435560,226382882,,9176.0,8128.0,8780.0,9132.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.238157,11818,1642435560,236259028,,9104.0,8036.0,8912.0,9140.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.2476375,11819,1642435560,246244393,,9084.0,8032.0,8868.0,9168.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.2577815,11820,1642435560,256241007,,9104.0,8048.0,8852.0,9084.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.268213,11821,1642435560,266309653,,9104.0,8000.0,8836.0,9036.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.2778468,11822,1642435560,276203247,,9168.0,8084.0,8740.0,9004.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.290326,11823,1642435560,286247205,,9192.0,8088.0,8732.0,8916.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.2981348,11824,1642435560,296652310,,9168.0,8136.0,8672.0,8928.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.3077776,11825,1642435560,306179340,,9144.0,8116.0,8648.0,8864.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.317661,11826,1642435560,316190643,,9096.0,8100.0,8736.0,8936.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.3273783,11827,1642435560,326209705,,9084.0,8092.0,8752.0,8884.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.3375123,11828,1642435560,336204757,,9132.0,8072.0,8696.0,8844.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.3478034,11829,1642435560,346221007,,9180.0,8068.0,8648.0,8852.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.3575814,11830,1642435560,356238559,,9176.0,8040.0,8656.0,8872.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.3688195,11831,1642435560,366378142,,9152.0,8032.0,8736.0,8936.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.3839636,11832,1642435560,376553716,,9096.0,8040.0,8808.0,8912.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.3881187,11833,1642435560,386247622,,9008.0,8072.0,8820.0,8916.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.3982816,11834,1642435560,396298507,,8992.0,8092.0,8848.0,8912.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.4084573,11835,1642435560,406361424,,8924.0,8112.0,8936.0,8924.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.4182758,11836,1642435560,416243090,,8936.0,8100.0,9004.0,8916.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.4285173,11837,1642435560,426489706,,8980.0,8184.0,8956.0,8904.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.437643,11838,1642435560,436267413,,9088.0,8136.0,8876.0,8912.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.4481628,11839,1642435560,446280017,,9156.0,8148.0,8776.0,8868.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.4577396,11840,1642435560,456265851,,9248.0,8092.0,8708.0,8860.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.4686625,11841,1642435560,466352413,,9380.0,8108.0,8628.0,8800.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.4783287,11842,1642435560,476304288,,9324.0,8128.0,8548.0,8796.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.4882517,11843,1642435560,486241111,,9260.0,8152.0,8624.0,8836.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.4982154,11844,1642435560,496550852,,9200.0,8148.0,8696.0,8824.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.5082228,11845,1642435560,506304809,,9080.0,8124.0,8748.0,8820.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.5182147,11846,1642435560,516222101,,9056.0,8108.0,8772.0,8824.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.5287812,11847,1642435560,526335434,,9000.0,8108.0,8856.0,8820.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.5378587,11848,1642435560,536386215,,8964.0,8084.0,8892.0,8824.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.5475082,11849,1642435560,546368820,,9020.0,8084.0,8796.0,8820.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.558246,11850,1642435560,556374913,,8944.0,8144.0,8816.0,8816.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.5685182,11851,1642435560,566391111,,8992.0,8164.0,8792.0,8756.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.5781727,11852,1642435560,576216632,,9052.0,8148.0,8744.0,8704.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.5883074,11853,1642435560,586386267,,9092.0,8136.0,8732.0,8644.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.598453,11854,1642435560,596836945,,9096.0,8112.0,8688.0,8688.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.6090305,11855,1642435560,606305070,,9112.0,8080.0,8668.0,8720.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.6184466,11856,1642435560,616939602,,9112.0,8060.0,8680.0,8724.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.6294496,11857,1642435560,626523768,,9076.0,8096.0,8660.0,8732.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.6386168,11858,1642435560,636436111,,9028.0,8064.0,8688.0,8716.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.6487312,11859,1642435560,646670435,,8996.0,8012.0,8740.0,8704.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.6580608,11860,1642435560,656284392,,8988.0,8000.0,8776.0,8672.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.6679485,11861,1642435560,666304549,,8908.0,8000.0,8748.0,8648.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.6779387,11862,1642435560,676337413,,8900.0,8048.0,8816.0,8680.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.6875942,11863,1642435560,686253455,,8968.0,7996.0,8688.0,8612.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.698133,11864,1642435560,696346476,,9088.0,8012.0,8636.0,8644.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.7088063,11865,1642435560,706311632,,9140.0,8012.0,8604.0,8648.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.717992,11866,1642435560,716267465,,9048.0,8048.0,8640.0,8640.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.7280993,11867,1642435560,726254601,,8984.0,8020.0,8792.0,8628.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.7375245,11868,1642435560,736285486,,8932.0,8048.0,8804.0,8616.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.7479331,11869,1642435560,746364861,,8904.0,8056.0,8796.0,8612.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.757379,11870,1642435560,756238403,,8960.0,8112.0,8788.0,8600.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.7675521,11871,1642435560,766255903,,8864.0,8064.0,8808.0,8600.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.7782807,11872,1642435560,776369809,,8892.0,8084.0,8804.0,8616.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.7876277,11873,1642435560,786251215,,8988.0,8036.0,8760.0,8612.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.79936,11874,1642435560,797539029,,9012.0,8000.0,8692.0,8668.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.808296,11875,1642435560,806347569,,9000.0,7980.0,8668.0,8684.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.8176315,11876,1642435560,816240226,,9004.0,8000.0,8712.0,8636.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.827996,11877,1642435560,826262361,,8964.0,7996.0,8708.0,8600.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.8392673,11878,1642435560,836301580,,9004.0,8036.0,8752.0,8588.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.848507,11879,1642435560,846249184,,8952.0,8028.0,8748.0,8568.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.8576784,11880,1642435560,856216372,,8976.0,8096.0,8748.0,8540.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.8683622,11881,1642435560,866234497,,8960.0,8124.0,8772.0,8492.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.878007,11882,1642435560,876235851,,8980.0,8136.0,8748.0,8532.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.8885574,11883,1642435560,886559185,,9012.0,8092.0,8708.0,8524.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.9144394,11884,1642435560,896294757,,9008.0,8020.0,8672.0,8596.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.9175138,11885,1642435560,906276059,,9048.0,7984.0,8624.0,8616.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.9213424,11886,1642435560,916762466,,9064.0,7928.0,8636.0,8636.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.9291065,11887,1642435560,926233090,,9040.0,7972.0,8704.0,8576.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.9377275,11888,1642435560,936190174,,8916.0,7972.0,8724.0,8564.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.9478512,11889,1642435560,946229809,,8944.0,8028.0,8756.0,8520.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.9582622,11890,1642435560,956246215,,8876.0,8020.0,8776.0,8488.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.967783,11891,1642435560,966391059,,8876.0,8020.0,8740.0,8540.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.9777038,11892,1642435560,976208767,,8916.0,8056.0,8692.0,8404.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.9883416,11893,1642435560,986201163,,8908.0,8100.0,8712.0,8400.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435560.998398,11894,1642435560,996267830,,8948.0,8136.0,8692.0,8452.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.0096276,11895,1642435561,6245851,,8904.0,8116.0,8704.0,8404.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.0192103,11896,1642435561,16273038,,8884.0,8176.0,8720.0,8432.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.029074,11897,1642435561,26335747,,8832.0,8156.0,8768.0,8400.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.038258,11898,1642435561,36378611,,8848.0,8040.0,8724.0,8372.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.0486615,11899,1642435561,46217986,,8888.0,8036.0,8716.0,8416.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.058086,11900,1642435561,56225434,,8872.0,7988.0,8700.0,8500.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.0673969,11901,1642435561,66290122,,8900.0,7996.0,8688.0,8492.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.0780358,11902,1642435561,76430590,,8892.0,7976.0,8700.0,8412.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.088349,11903,1642435561,86279601,,8892.0,8024.0,8696.0,8436.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.0983593,11904,1642435561,96218976,,8888.0,8024.0,8688.0,8396.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.1086855,11905,1642435561,106259861,,8884.0,8004.0,8660.0,8444.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.11905,11906,1642435561,116280486,,8900.0,7996.0,8684.0,8428.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.1282752,11907,1642435561,126266007,,8880.0,8036.0,8688.0,8372.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.1379342,11908,1642435561,136233507,,8836.0,8052.0,8740.0,8288.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.1489375,11909,1642435561,146203819,,8828.0,8092.0,8724.0,8332.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.1574223,11910,1642435561,156183819,,8864.0,8048.0,8748.0,8288.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.1682217,11911,1642435561,166277309,,8896.0,8060.0,8632.0,8320.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.1789892,11912,1642435561,176285174,,8884.0,8080.0,8708.0,8340.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.1881244,11913,1642435561,186259132,,8844.0,8040.0,8692.0,8380.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.197885,11914,1642435561,196230069,,8808.0,7996.0,8728.0,8372.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.2094896,11915,1642435561,206263403,,8824.0,7968.0,8772.0,8436.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.217773,11916,1642435561,216242674,,8800.0,7936.0,8764.0,8468.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.2285922,11917,1642435561,226787570,,8816.0,7968.0,8692.0,8412.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.2384064,11918,1642435561,236242830,,8820.0,8052.0,8712.0,8340.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.2487364,11919,1642435561,246251424,,8868.0,8044.0,8732.0,8344.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.258195,11920,1642435561,256694654,,8868.0,8032.0,8696.0,8292.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.268499,11921,1642435561,266230434,,8876.0,8032.0,8648.0,8328.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.2827497,11922,1642435561,276288924,,8872.0,8016.0,8652.0,8340.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.2882624,11923,1642435561,286263924,,8892.0,7992.0,8608.0,8404.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.2977335,11924,1642435561,296266996,,8844.0,8000.0,8628.0,8424.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.30838,11925,1642435561,306301997,,8868.0,8012.0,8616.0,8332.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.318397,11926,1642435561,316261788,,8816.0,8052.0,8656.0,8376.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.3288033,11927,1642435561,326287569,,8800.0,8088.0,8732.0,8348.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.3385496,11928,1642435561,336333246,,8828.0,8084.0,8712.0,8368.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.34899,11929,1642435561,346285486,,8856.0,8108.0,8724.0,8412.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.3580732,11930,1642435561,356551581,,8888.0,8028.0,8676.0,8388.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.3699296,11931,1642435561,366348507,,8880.0,8100.0,8688.0,8392.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.3794148,11932,1642435561,376279236,,8904.0,8100.0,8692.0,8404.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.387706,11933,1642435561,386256840,,9028.0,8088.0,8688.0,8356.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.398711,11934,1642435561,396225278,,9012.0,8100.0,8640.0,8384.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.4087348,11935,1642435561,406521789,,9008.0,8100.0,8684.0,8372.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.419587,11936,1642435561,416363038,,8996.0,8116.0,8768.0,8432.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.4282281,11937,1642435561,426336215,,8940.0,8084.0,8784.0,8372.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.4383252,11938,1642435561,436393663,,8908.0,8068.0,8728.0,8408.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.449201,11939,1642435561,446611112,,8920.0,8068.0,8736.0,8404.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.4583337,11940,1642435561,456911008,,8952.0,8068.0,8752.0,8424.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.4682941,11941,1642435561,466211528,,9100.0,8084.0,8728.0,8420.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.4791334,11942,1642435561,476316424,,9092.0,8140.0,8620.0,8368.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.4881492,11943,1642435561,486185121,,9112.0,8108.0,8668.0,8412.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.4973297,11944,1642435561,496171163,,9072.0,8160.0,8680.0,8400.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.508837,11945,1642435561,506291788,,9036.0,8132.0,8732.0,8404.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.5178807,11946,1642435561,516284913,,9016.0,8092.0,8756.0,8412.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.528544,11947,1642435561,526281996,,9040.0,8076.0,8748.0,8416.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.540206,11948,1642435561,536602518,,9032.0,8092.0,8728.0,8480.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.5497322,11949,1642435561,546217621,,9092.0,8100.0,8684.0,8436.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.558981,11950,1642435561,556246111,,9192.0,8072.0,8620.0,8436.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.5683148,11951,1642435561,566595331,,9216.0,8068.0,8552.0,8472.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.5776548,11952,1642435561,576383663,,9188.0,8084.0,8608.0,8472.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.5891986,11953,1642435561,586547206,,9084.0,8096.0,8732.0,8496.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.5986946,11954,1642435561,596252674,,9020.0,8116.0,8832.0,8500.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.60824,11955,1642435561,606241580,,8996.0,8196.0,8900.0,8492.0,0.0,0.0,"(0.0, 0.0)",False,False
1642435561.61858,11956,1642435561,616238351,,9020.0,8212.0,8900.0,8444.0,0.0,0.0,"(0.0, 0.0)",False,False
